Sample	EMT_KS_Score
TCGA.AR.A0TW.01A.11R.A084.07	-0.358403361344538
TCGA.AR.A0TX.01A.11R.A084.07	-0.139075630252101
TCGA.AR.A0TY.01A.12R.A115.07	-0.427731092436975
TCGA.AR.A0TZ.01A.12R.A084.07	-0.301680672268908
TCGA.AR.A0U0.01A.11R.A109.07	-0.221008403361345
TCGA.AR.A0U1.01A.11R.A115.07	-0.410924369747899
TCGA.AR.A0U2.01A.11R.A109.07	-0.361764705882353
TCGA.AR.A0U3.01A.11R.A109.07	-0.431512605042017
TCGA.AR.A0U4.01A.11R.A109.07	0.195798319327731
TCGA.AR.A1AH.01A.11R.A12D.07	-0.148319327731092
TCGA.AR.A1AI.01A.11R.A12P.07	-0.157563025210084
TCGA.AR.A1AJ.01A.21R.A12P.07	0.252941176470588
TCGA.AR.A1AK.01A.21R.A12P.07	-0.0987394957983193
TCGA.AR.A1AL.01A.21R.A12P.07	0.153361344537815
TCGA.AR.A1AM.01A.41R.A22K.07	-0.250840336134454
TCGA.AR.A1AN.01A.11R.A12P.07	-0.118067226890756
TCGA.AR.A1AO.01A.11R.A12P.07	0.255882352941176
TCGA.AR.A1AP.01A.11R.A12P.07	-0.221428571428571
TCGA.AR.A1AQ.01A.11R.A12P.07	0.157983193277311
TCGA.AR.A1AR.01A.31R.A137.07	0.279411764705882
